OBJECTID,image_risk_score
15800,0.22766666666666666
15803,0.4156250000000001
15804,0.28287500000000004
15807,0.176625
15808,0.062
15828,0.02
15834,0.10883333333333332
15837,0.14225000000000002
15838,0.16495833333333335
15839,0.072
15840,0.015999999999999997
15845,0.3525416666666667
15866,0.24054166666666668
15869,0.17341666666666666
15870,0.20670833333333336
15871,0.05579166666666667
15875,0.31700000000000006
15876,0.22975
15878,0.36429166666666674
15894,0.2634166666666667
15907,0.5494166666666667
15910,0.5017916666666667
15911,0.42066666666666674
15912,0.22475
15913,0.18975000000000003
15919,0.34837500000000005
15920,0.23545833333333333
15921,0.44600000000000006
15925,0.218375
15928,0.16662500000000002
15929,0.17308333333333334
15932,0.1660416666666667
15935,0.22970833333333332
15937,0.13891666666666666
15939,0.11475
15943,0.19600000000000004
15944,0.18695833333333337
15945,0.09033333333333333
15946,0.17295833333333335
15948,0.17308333333333334
15949,0.20395833333333332
15950,0.4064583333333334
15955,0.5411250000000001
15956,0.57175
15959,0.33437500000000003
15966,0.1705
15968,0.2786666666666667
15969,0.27141666666666664
15971,0.30233333333333334
15972,0.2029166666666667
15973,0.263375
15974,0.32704166666666673
15975,0.4552500000000001
15977,0.33737500000000004
15978,0.16879166666666667
15981,0.23266666666666666
15982,0.3847083333333334
